PlayerID,Fname,Lname,Position,Overall,TeamID,Age,Year,InjuryType,InjuryDuration,Potential,PlayerStatus,Hometown
pID46,Chong,Valdez,CB,48,tID1,19,Sophomore,,,62,Current,"South Fork Estates,TX"
pID47,Santos,Bishop,CB,55,tID1,22,Senior,,,89,Current,"Fort Pierce North,FL"
pID48,Miles,Joseph,CB,60,tID1,19,Sophomore,,,70,Current,"Homecroft,IN"
pID49,Randy,Reese,CB,46,tID1,19,Sophomore,,,45,Current,"Perryman,MD"
pID50,Reinaldo,Velasquez,CB,53,tID1,20,Junior,,,51,Current,"Warwick,OK"
pID51,Theodore,Chambers,S,58,tID1,22,Senior,,,58,Current,"Kellyton,AL"
pID52,Gregg,Moody,S,52,tID1,23,Senior,,,68,Current,"Danville,GA"
pID53,Russ,Pope,S,77,tID1,22,Senior,,,76,Current,"Twining,MI"
pID54,Gordon,Todd,S,54,tID1,21,Senior,,,54,Current,"Waycross,GA"
pID55,Frederick,Vance,S,70,tID1,20,Junior,,,76,Current,"Munhall,PA"
pID56,Jasper,Warren,S,67,tID1,23,Senior,,,79,Current,"Cole,OK"
pID57,Eldon,Harrison,K,82,tID1,19,Sophomore,,,88,Current,"Clarkson,KY"
pID58,Toby,Holt,P,61,tID1,23,Senior,,,63,Current,"Limestone Creek,FL"
pID59,Lee,Douglas,P,80,tID1,20,Junior,,,62,Current,"Coolidge,GA"
pID60,Hollis,Hunter,QB,68,tID2,23,Senior,,,45,Current,"Rifton,NY"
pID61,Lino,Harper,QB,42,tID2,22,Senior,,,69,Current,"Samson,AL"
pID62,Keith,Salinas,QB,80,tID2,18,Freshman,,,52,Current,"Hunter,ND"
pID63,Mose,Gregory,RB,60,tID2,19,Sophomore,,,59,Current,"Coker,AL"
pID64,William,Solomon,RB,74,tID2,19,Sophomore,,,75,Current,"Fairport Harbor,OH"
pID65,Jeffry,Snyder,RB,75,tID2,21,Senior,,,90,Current,"Lynchburg,OH"
pID66,Johnathon,Howell,WR,56,tID2,18,Freshman,,,49,Current,"Nickelsville,VA"
pID67,Collin,McDaniel,WR,53,tID2,20,Junior,,,66,Current,"Brooklet,GA"
pID68,Barney,Wynn,WR,78,tID2,19,Sophomore,,,40,Current,"Eton,GA"
pID69,Xavier,McLaughlin,WR,46,tID2,21,Senior,,,53,Current,"Killian,LA"
pID70,Mitchell,Lawson,WR,67,tID2,18,Freshman,,,56,Current,"Cambridge Springs,PA"
pID71,Napoleon,Romero,TE,65,tID2,20,Junior,,,57,Current,"Wapello,IA"
pID72,Basil,Tran,TE,59,tID2,21,Senior,,,62,Current,"Big Sky,MT"
pID73,Al,Brewer,TE,54,tID2,19,Sophomore,,,67,Current,"Pymatuning Central,PA"
pID74,Nestor,Meyer,TE,55,tID2,20,Junior,,,74,Current,"Pine Ridge,SC"
pID75,Hubert,Morales,TE,67,tID2,24,Senior,,,71,Current,"Arnolds Park,IA"
pID76,Zack,Nguyen,OT,70,tID2,20,Junior,,,71,Current,"Aragon,NM"
pID77,Kip,Howell,OT,72,tID2,23,Senior,,,56,Current,"Imboden,AR"
pID78,Dong,Clayton,OT,58,tID2,21,Senior,,,60,Current,"West Lealman,FL"
pID79,Adan,Woods,OT,76,tID2,20,Junior,,,66,Current,"Harviell,MO"
pID80,Scot,Rodgers,OG,65,tID2,18,Freshman,,,55,Current,"Corwin Springs,MT"
pID81,Dominique,Tyson,OG,90,tID2,20,Junior,,,71,Current,"Bickleton,WA"
pID82,Abe,West,OG,65,tID2,23,Senior,,,62,Current,"Lugoff,SC"
pID83,Cyril,Jones,C,72,tID2,20,Junior,,,90,Current,"Bellwood,IL"
pID84,Vito,Coleman,C,58,tID2,20,Junior,,,63,Current,"Dundas,MN"
pID85,Hilario,Rowe,C,54,tID2,19,Sophomore,,,60,Current,"New Egypt,NJ"
pID86,Dave,Payne,C,96,tID2,18,Freshman,,,52,Current,"Matinecock,NY"
pID87,Dan,Pierce,DE,56,tID2,23,Senior,,,67,Current,"Wurtsboro Hills,NY"
pID88,Jose,McKinney,DE,55,tID2,18,Freshman,,,79,Current,"Berkeley,CA"
pID89,Malcom,Holt,DE,57,tID2,20,Junior,,,72,Current,"Edgewood,IN"
pID90,Gail,Vega,DE,66,tID2,19,Sophomore,,,53,Current,"Enoch,UT"
pID91,Trent,Solis,DT,64,tID2,19,Sophomore,,,40,Current,"Joplin,MO"
pID92,Wes,Tyson,DT,57,tID2,19,Sophomore,,,71,Current,"St. Charles,AR"
pID93,Jarvis,May,DT,71,tID2,20,Junior,,,76,Current,"Friendswood,TX"
pID94,Leonard,Zimmerman,LB,54,tID2,23,Senior,,,66,Current,"Springbrook,ND"
pID95,Fabian,Knight,LB,77,tID2,18,Freshman,,,56,Current,"Leroy,AL"
pID96,Erich,Rasmussen,LB,81,tID2,19,Sophomore,,,64,Current,"Summit Lake,WI"
pID97,Adam,Scott,LB,54,tID2,21,Senior,,,80,Current,"Hillsboro,MD"
pID98,Lyle,McLaughlin,LB,87,tID2,20,Junior,,,55,Current,"South Monrovia Island,CA"
pID99,Jewel,Robinson,LB,73,tID2,20,Junior,,,97,Current,"Mather,CA"
pID100,Monte,Sims,LB,53,tID2,22,Senior,,,81,Current,"Bridge Creek,OK"
pID101,Victor,Mendez,LB,57,tID2,20,Junior,,,77,Current,"Pena Blanca,NM"
pID102,Matt,Grant,CB,84,tID2,23,Senior,,,60,Current,"Shageluk,AK"
pID103,Malcom,Schmidt,CB,61,tID2,21,Senior,,,69,Current,"Arcadia,IA"
pID104,Clay,Park,CB,64,tID2,21,Senior,,,58,Current,"Tazewell,VA"
pID105,Michale,Rogers,S,88,tID2,21,Senior,,,69,Current,"Alleghany,CA"
pID106,Brett,Rutledge,S,56,tID2,18,Freshman,,,74,Current,"Alto Bonito Heights,TX"
pID107,Melvin,Phillips,S,57,tID2,19,Sophomore,,,51,Current,"Mooresburg,TN"
pID108,Jaime,Griffin,S,54,tID2,19,Sophomore,,,81,Current,"Cambridge,MA"
pID109,Felix,Johnson,S,56,tID2,19,Sophomore,,,70,Current,"Berne,IN"
pID110,Garrett,Griffin,S,43,tID2,19,Sophomore,,,62,Current,"Sullivan City,TX"
pID111,Michal,Henderson,K,59,tID2,19,Sophomore,,,88,Current,"Detroit,OR"
pID112,Alan,Morton,P,61,tID2,18,Freshman,,,77,Current,"Bache,OK"
pID113,Fredric,Shannon,P,65,tID2,18,Freshman,,,51,Current,"Liberty,PA"
pID114,Caleb,Mendoza,QB,91,tID3,18,Freshman,,,68,Current,"Norene,TN"
pID115,Randal,Santiago,QB,68,tID3,19,Sophomore,,,57,Current,"Renton,WA"
pID116,Ryan,Lopez,QB,74,tID3,23,Senior,,,65,Current,"Chenango Bridge,NY"
pID117,Emory,Patrick,RB,56,tID3,19,Sophomore,,,53,Current,"Valle,AZ"
pID118,Edward,Rose,RB,86,tID3,19,Sophomore,,,49,Current,"Hoyt,OK"
pID119,Wilfredo,Spencer,WR,60,tID3,19,Sophomore,,,67,Current,"Westfield,WI"
pID120,Waldo,Lamb,WR,53,tID3,19,Sophomore,,,63,Current,"Promised Land,SC"
pID121,Alexander,Patterson,WR,50,tID3,21,Senior,,,66,Current,"California Pines,CA"
pID122,Benjamin,Steele,WR,49,tID3,24,Senior,,,51,Current,"Glenwood,AR"
pID123,Roberto,Yates,WR,67,tID3,19,Sophomore,,,56,Current,"Oldham,SD"
pID124,Rayford,Bell,WR,62,tID3,20,Junior,,,69,Current,"Luling,TX"
pID125,Kris,Shaffer,TE,57,tID3,19,Sophomore,,,76,Current,"Swanton,NE"
pID126,Robin,Wood,TE,55,tID3,18,Freshman,,,74,Current,"Jackson,WI"
pID127,Reinaldo,Sosa,TE,67,tID3,18,Freshman,,,64,Current,"Hagerstown,IN"
pID128,Tobias,Parks,TE,80,tID3,19,Sophomore,,,80,Current,"Allen,KS"
pID129,Gilbert,Powers,TE,54,tID3,21,Senior,,,73,Current,"South Hill,VA"
pID130,Deshawn,Nash,OT,71,tID3,21,Senior,,,83,Current,"Underwood,MN"
pID131,Marcel,Henry,OT,73,tID3,20,Junior,,,52,Current,"Plaquemine,LA"
pID132,Vicente,Davis,OT,48,tID3,20,Junior,,,53,Current,"Water Valley,MS"
pID133,Alton,Murray,OT,94,tID3,18,Freshman,,,93,Current,"Belvedere Park,GA"
pID134,Odell,Ray,OT,57,tID3,19,Sophomore,,,73,Current,"Bartlett,KS"
pID135,Miles,Carr,OG,61,tID3,20,Junior,,,79,Current,"Chaplin,KY"
pID136,Giuseppe,Stevens,OG,50,tID3,19,Sophomore,,,56,Current,"Hachita,NM"
pID137,Delbert,Welch,OG,44,tID3,19,Sophomore,,,50,Current,"Whitesboro,NJ"
pID138,Luis,Waters,OG,52,tID3,21,Senior,,,61,Current,"Gloucester City,NJ"
pID139,Landon,Eaton,C,81,tID3,20,Junior,,,48,Current,"Crest Hill,IL"
pID140,Gene,Gibson,C,73,tID3,18,Freshman,,,59,Current,"Water Valley,KY"
pID141,Chad,Owen,DE,57,tID3,19,Sophomore,,,61,Current,"Golden City,MO"
pID142,Royce,Ware,DE,52,tID3,20,Junior,,,75,Current,"Johnson Lane,NV"
pID143,Dusty,Martinez,DE,66,tID3,20,Junior,,,77,Current,"Cameron,TX"
pID144,Chuck,Ford,DE,97,tID3,21,Senior,,,58,Current,"Palo,MI"
pID145,Lemuel,Cole,DT,45,tID3,20,Junior,,,66,Current,"Milford city ,CT"
pID146,Roland,Mullen,DT,52,tID3,18,Freshman,,,94,Current,"Hunter,AR"
pID147,Jc,Hunt,DT,91,tID3,20,Junior,,,72,Current,"Geneva,OH"
pID148,Eric,Rich,LB,52,tID3,20,Junior,,,62,Current,"Hazardville,CT"
pID149,Merle,Rhodes,LB,89,tID3,23,Senior,,,43,Current,"Government Camp,OR"
pID150,Raphael,Walton,LB,41,tID3,19,Sophomore,,,70,Current,"Peotone,IL"
pID151,Fidel,Patrick,LB,53,tID3,21,Senior,,,68,Current,"Plandome,NY"
pID152,Pete,Walters,LB,77,tID3,20,Junior,,,74,Current,"Carrollton,MO"
pID153,Otha,Warner,LB,65,tID3,21,Senior,,,84,Current,"Glade Spring,VA"
pID154,Owen,Evans,CB,85,tID3,21,Senior,,,76,Current,"Bloomfield,IA"
pID155,Phil,Rose,CB,40,tID3,20,Junior,,,77,Current,"Pearl Creek Colony,SD"
pID156,Virgil,Bell,CB,70,tID3,20,Junior,,,60,Current,"Subiaco,AR"
pID157,Denny,Bell,CB,61,tID3,22,Senior,,,95,Current,"Escatawpa,MS"
pID158,Eugene,Mitchell,CB,67,tID3,19,Sophomore,,,56,Current,"Seven Oaks,SC"
pID159,Garry,Mack,S,45,tID3,21,Senior,,,95,Current,"Crestone,CO"
pID160,Kirby,Patrick,S,59,tID3,19,Sophomore,,,70,Current,"Snyder,NE"
pID161,Ali,Pena,S,53,tID3,18,Freshman,,,77,Current,"Homeland,CA"
pID162,Phillip,Salas,S,89,tID3,21,Senior,,,92,Current,"Smithfield,WV"
pID163,Chung,Fitzgerald,S,95,tID3,19,Sophomore,,,92,Current,"Colton,WA"
pID164,Renaldo,Flores,S,51,tID3,20,Junior,,,63,Current,"Cibola,AZ"
pID165,Theo,Vazquez,K,60,tID3,19,Sophomore,,,60,Current,"Matteson,IL"
pID166,Monty,Velazquez,K,44,tID3,19,Sophomore,,,77,Current,"Sarles,ND"
pID167,Carey,Phelps,P,52,tID3,23,Senior,,,57,Current,"Bowie,AZ"
pID168,Michal,Thomas,P,99,tID3,21,Senior,,,73,Current,"Issaquah,WA"
pID169,Steven,Gray,QB,82,tID4,18,Freshman,,,52,Current,"Reno Beach,OH"
pID170,Lester,Francis,QB,54,tID4,21,Senior,,,75,Current,"Whiting,MO"
pID171,Giovanni,Vang,RB,54,tID4,20,Junior,,,100,Current,"Glastonbury Center,CT"
pID172,Darrel,Shaffer,RB,71,tID4,20,Junior,,,62,Current,"Kanosh,UT"
pID173,Todd,Ford,RB,99,tID4,18,Freshman,,,66,Current,"Naugatuck,CT"
pID174,Sherwood,Sullivan,RB,46,tID4,18,Freshman,,,62,Current,"Rampart,AK"
pID175,Ulysses,Foster,WR,71,tID4,22,Senior,,,82,Current,"Hebgen Lake Estates,MT"
pID176,Dee,White,WR,76,tID4,19,Sophomore,,,52,Current,"Vidor,TX"
pID177,Teodoro,Herrera,WR,71,tID4,20,Junior,,,51,Current,"Leeds Point,NJ"
pID178,Lucio,Davis,WR,86,tID4,24,Senior,,,71,Current,"Minneapolis,KS"
pID179,Marty,Carroll,WR,47,tID4,18,Freshman,,,80,Current,"Grenloch,NJ"
pID180,Damian,Alexander,TE,71,tID4,19,Sophomore,,,98,Current,"Round Hill,VA"
pID181,Carl,Day,TE,72,tID4,19,Sophomore,,,61,Current,"Columbia,CA"
pID182,Reed,Cook,TE,75,tID4,19,Sophomore,,,41,Current,"Sumner,OK"
pID183,Emerson,Nunez,TE,47,tID4,19,Sophomore,,,62,Current,"Addy,WA"
pID184,Harris,Gilbert,TE,52,tID4,24,Senior,,,45,Current,"Mammoth,AZ"
pID185,Johnnie,Pierce,OT,59,tID4,21,Senior,,,95,Current,"Avondale,AZ"
pID186,Orval,Walls,OT,67,tID4,21,Senior,,,65,Current,"Fallbrook,CA"
pID187,Rubin,Hoffman,OT,44,tID4,20,Junior,,,54,Current,"Hilda,SC"
pID188,Josef,Marshall,OT,53,tID4,19,Sophomore,,,79,Current,"Haymarket,VA"
pID189,Julius,Alexander,OG,68,tID4,20,Junior,,,58,Current,"Crescent Beach,FL"
pID190,Zackary,Suarez,OG,52,tID4,20,Junior,,,88,Current,"Wesley Chapel,FL"
pID191,Hyman,Willis,OG,47,tID4,23,Senior,,,59,Current,"Tigerville,SC"
pID192,Simon,Harper,OG,56,tID4,20,Junior,,,58,Current,"Henry,NE"
pID193,Desmond,Snow,OG,60,tID4,23,Senior,,,84,Current,"White City,IL"
pID194,Dennis,Walker,C,64,tID4,21,Senior,,,64,Current,"Watsessing,NJ"
pID195,Isaac,Short,C,57,tID4,19,Sophomore,,,69,Current,"Millboro,VA"
pID196,Jason,Soto,C,46,tID4,21,Senior,,,64,Current,"Buckeystown,MD"
pID197,Saul,Mack,C,63,tID4,19,Sophomore,,,53,Current,"Church Point,LA"
pID198,Forest,Rowe,DE,43,tID4,19,Sophomore,,,60,Current,"Crystal Springs,AR"
pID199,Cleveland,McDaniel,DE,82,tID4,20,Junior,,,54,Current,"Garceno,TX"
pID200,Werner,Lee,DE,43,tID4,23,Senior,,,100,Current,"Gambell,AK"
pID201,Eliseo,Davidson,DE,75,tID4,21,Senior,,,73,Current,"Cassel,CA"
pID202,Grady,Calhoun,DE,73,tID4,20,Junior,,,48,Current,"Le Roy,MI"
pID203,Saul,Russo,DT,61,tID4,19,Sophomore,,,70,Current,"Point Arena,CA"
pID204,Eugene,Osborne,DT,69,tID4,23,Senior,,,60,Current,"Matfield Green,KS"
pID205,Elton,Shields,DT,100,tID4,18,Freshman,,,52,Current,"Centralia,IL"
pID206,Jamey,Schultz,LB,73,tID4,20,Junior,,,76,Current,"Lava Hot Springs,ID"
pID207,Rashad,Kim,LB,64,tID4,18,Freshman,,,63,Current,"Orange Cove,CA"
pID208,Kenneth,Pratt,LB,78,tID4,22,Senior,,,72,Current,"Dillsburg,PA"
pID209,Buford,Herrera,LB,68,tID4,19,Sophomore,,,51,Current,"Apple Valley,CA"
pID210,Jamison,Guzman,LB,52,tID4,21,Senior,,,88,Current,"Greenwood,IN"
pID211,Matthew,Elliott,LB,53,tID4,20,Junior,,,57,Current,"Mountain Dale,NY"
pID212,Winston,Perry,LB,61,tID4,19,Sophomore,,,54,Current,"Long Beach,CA"
pID213,Ezekiel,Walton,LB,86,tID4,22,Senior,,,64,Current,"Indiantown,FL"
pID214,Byron,Fowler,CB,52,tID4,23,Senior,,,47,Current,"Centre Grove,NJ"
pID215,Esteban,Sloan,CB,62,tID4,21,Senior,,,60,Current,"Packwood,WA"
pID216,Travis,Morris,CB,40,tID4,20,Junior,,,63,Current,"Asheville,NC"
pID217,Zane,Stone,CB,54,tID4,19,Sophomore,,,96,Current,"Lake City,TX"
pID218,Dudley,Underwood,CB,58,tID4,21,Senior,,,62,Current,"Carrizo,AZ"
pID219,Jeromy,Wooten,S,55,tID4,18,Freshman,,,43,Current,"Fletcher,OK"
pID220,Tory,Banks,S,63,tID4,20,Junior,,,42,Current,"Galestown,MD"
pID221,Willy,Houston,S,88,tID4,18,Freshman,,,49,Current,"Virginia,IL"
pID222,Fausto,Myers,S,84,tID4,20,Junior,,,45,Current,"Lake George,MN"
pID223,Elisha,Johnston,S,53,tID4,18,Freshman,,,70,Current,"Lincoln,ID"
pID224,Micheal,Waller,K,62,tID4,20,Junior,,,59,Current,"Meggett,SC"
pID225,Don,Richardson,P,55,tID4,20,Junior,,,97,Current,"Sidon,MS"
pID226,Mason,Rodriguez,P,46,tID4,20,Junior,,,56,Current,"Twin Oaks,OK"
pID227,Russ,Lynch,QB,58,tID5,19,Sophomore,,,86,Current,"Dellroy,OH"
pID228,Jordan,Holmes,QB,63,tID5,19,Sophomore,,,57,Current,"Walthourville,GA"
pID229,Ruben,Watts,QB,77,tID5,19,Sophomore,,,55,Current,"Kokomo,IN"
pID230,Jc,Murphy,RB,59,tID5,19,Sophomore,,,67,Current,"Cal-Nev-Ari,NV"
pID231,Sebastian,Velez,RB,64,tID5,20,Junior,,,44,Current,"Oxnard,CA"
pID232,Tristan,Greene,WR,82,tID5,21,Senior,,,67,Current,"Ranchitos Las Lomas,TX"
pID233,Merle,Bryant,WR,72,tID5,21,Senior,,,67,Current,"Regal,MN"
pID234,Markus,Lucas,WR,95,tID5,19,Sophomore,,,71,Current,"Hardwick,GA"
pID235,Richie,Whitehead,WR,93,tID5,23,Senior,,,59,Current,"Orrville,AL"
pID236,Israel,Gilbert,WR,51,tID5,21,Senior,,,62,Current,"Edith Endave,NM"
pID237,Eli,Goodman,TE,55,tID5,20,Junior,,,100,Current,"Grantsboro,NC"
pID238,Vern,Spencer,TE,65,tID5,19,Sophomore,,,66,Current,"North Lewisburg,OH"
pID239,Otto,Wade,TE,54,tID5,21,Senior,,,98,Current,"The Rock,GA"
pID240,Reid,King,TE,56,tID5,19,Sophomore,,,69,Current,"Clarks Mills,WI"
pID241,Grover,Cummings,TE,89,tID5,20,Junior,,,87,Current,"Buck Run,PA"
pID242,Frankie,Kim,OT,96,tID5,19,Sophomore,,,63,Current,"Pilsen,KS"
pID243,Neal,Russo,OT,55,tID5,24,Senior,,,70,Current,"Venturia,ND"
pID244,Virgilio,Tate,OT,53,tID5,19,Sophomore,,,63,Current,"East Hazel Crest,IL"
pID245,Karl,Mack,OT,72,tID5,20,Junior,,,71,Current,"Glenville,NC"
pID246,Kirk,Swanson,OT,52,tID5,18,Freshman,,,45,Current,"St. Francis,MN"
pID247,Marcelo,Madden,OG,78,tID5,20,Junior,,,56,Current,"Gloversville,NY"
pID248,Elbert,Hayes,OG,70,tID5,19,Sophomore,,,71,Current,"Westport,MN"
pID249,Brain,Reeves,OG,50,tID5,23,Senior,,,57,Current,"St. Libory,IL"
pID250,Newton,Delgado,C,53,tID5,19,Sophomore,,,51,Current,"Barryville,NY"
pID251,Sandy,Thornton,C,73,tID5,21,Senior,,,88,Current,"Harlan,KY"
pID252,Dustin,Francis,DE,54,tID5,23,Senior,,,53,Current,"Bowlegs,OK"
pID253,Leland,Graves,DE,78,tID5,18,Freshman,,,93,Current,"Lehr,ND"
pID254,Prince,Trevino,DE,64,tID5,20,Junior,,,62,Current,"Waterville,NY"
pID255,Maynard,Russo,DE,73,tID5,23,Senior,,,83,Current,"Carrollton,MS"
pID256,Edison,Whitehead,DE,60,tID5,18,Freshman,,,54,Current,"Lismore,MN"
pID257,Armand,Beck,DT,85,tID5,19,Sophomore,,,78,Current,"New Amsterdam,IN"
pID258,Philip,Chen,DT,88,tID5,19,Sophomore,,,56,Current,"Washam,WY"
pID259,Nicolas,Dunn,DT,48,tID5,20,Junior,,,56,Current,"New London,IA"
pID260,Jamie,York,DT,60,tID5,23,Senior,,,70,Current,"Astor,FL"
pID261,Lindsey,Graham,LB,78,tID5,19,Sophomore,,,90,Current,"Mulford,CO"
pID262,Tracy,Clark,LB,44,tID5,18,Freshman,,,55,Current,"Malmstrom AFB,MT"
pID263,Ignacio,Mayer,LB,66,tID5,20,Junior,,,78,Current,"Idanha,OR"
pID264,Willy,Adams,LB,63,tID5,22,Senior,,,86,Current,"Berkeley,MO"
pID265,Elwood,Pitts,LB,59,tID5,19,Sophomore,,,46,Current,"South Huntington,NY"
pID266,Freddy,Rosales,LB,92,tID5,23,Senior,,,53,Current,"Oyehut,WA"
pID267,Horace,Puckett,LB,87,tID5,20,Junior,,,60,Current,"Ashton,NE"
pID268,Jerold,Prince,CB,88,tID5,20,Junior,,,97,Current,"Mount Vision,NY"
pID269,Dante,Simmons,CB,59,tID5,19,Sophomore,,,89,Current,"Vinings,GA"
pID270,Fidel,Oconnor,CB,40,tID5,18,Freshman,,,82,Current,"Ogallah,KS"
pID271,Ernesto,Santos,CB,63,tID5,21,Senior,,,51,Current,"Varina,IA"
pID272,Lenny,Jacobs,CB,59,tID5,21,Senior,,,53,Current,"Bridgetown,MS"
pID273,Ernie,Powers,S,70,tID5,18,Freshman,,,68,Current,"McCordsville,IN"
pID274,Eugene,Young,S,68,tID5,19,Sophomore,,,55,Current,"Leggett,CA"
pID275,Sean,Cobb,S,75,tID5,22,Senior,,,52,Current,"Bellport,NY"
pID276,Odis,Nelson,S,66,tID5,23,Senior,,,75,Current,"Gracemont,OK"
pID277,Mitchell,Gill,S,65,tID5,21,Senior,,,56,Current,"Welty,OK"
pID278,Ricardo,Velez,K,76,tID5,20,Junior,,,87,Current,"Firth,NE"
pID279,Seth,Rasmussen,P,61,tID5,23,Senior,,,67,Current,"Casselberry,FL"
pID280,Paris,Gonzales,QB,66,tID6,22,Senior,,,78,Current,"Huntsville,AR"
pID281,Kraig,McKenzie,QB,60,tID6,20,Junior,,,58,Current,"Kohls Ranch,AZ"
pID282,Mariano,Warner,QB,58,tID6,19,Sophomore,,,91,Current,"Quinlan,OK"
pID283,Merle,Madden,QB,44,tID6,22,Senior,,,47,Current,"Vanduser,MO"
pID284,Titus,Walls,RB,53,tID6,20,Junior,,,78,Current,"Glen Rock,NJ"
pID285,Joshua,Malone,RB,56,tID6,18,Freshman,,,58,Current,"Big Spring,MD"
pID286,Rex,Mayer,WR,57,tID6,23,Senior,,,72,Current,"De Smet,SD"
pID287,Edgardo,Berry,WR,63,tID6,21,Senior,,,73,Current,"Gasquet,CA"
pID288,Olen,Navarro,WR,70,tID6,20,Junior,,,66,Current,"Beedeville,AR"
pID289,Paul,Ryan,WR,66,tID6,19,Sophomore,,,52,Current,"Cuyamungue Grant,NM"
pID290,Thanh,Smith,WR,59,tID6,21,Senior,,,55,Current,"Aucilla,FL"
pID291,Johnie,Underwood,TE,52,tID6,19,Sophomore,,,60,Current,"Kapp Heights,PA"
pID292,Wes,Workman,TE,66,tID6,19,Sophomore,,,49,Current,"East Newnan,GA"
pID293,Benedict,Ray,TE,100,tID6,20,Junior,,,56,Current,"Sharpsville,IN"
pID294,Thad,Greene,TE,82,tID6,21,Senior,,,69,Current,"Pike Creek Valley,DE"
pID295,Les,Little,OT,69,tID6,20,Junior,,,69,Current,"Maywood,NE"
